Gender,10percentage,12percentage,CollegeTier,Degree,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1,66.0,63.4,2,1,70.7,0,570,595,530,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.6048,1.4136,-0.0943,180000
2,88.0,96.0,2,1,62.0,1,475,385,405,-1.0,275,-1,-1,-1,-1,-1,-1,-0.4173,0.6568,0.2366,-0.1727,0.6603,200000
1,77.2,72.2,2,1,63.0,1,445,235,555,0.694479327708463,455,366,-1,340,-1,-1,-1,-2.8903,-0.1232,0.3817,-0.8778,-0.6035,120000
2,84.0,94.0,2,1,82.24,1,565,505,515,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.4173,0.6178,-1.6865,0.1798,-0.9194,360000
1,85.5,81.1,2,1,72.44,0,365,495,485,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,-0.1232,-0.344,-1.1128,-0.7615,180000
1,67.0,77.0,2,1,76.0,0,545,554,435,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.99,0.7119,-0.9122,-1.6289,1.0554,550000
2,78.0,50.5,2,2,78.0,1,525,495,465,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,-0.1988,0.7673,0.5024,500000
1,78.2,80.6,2,1,71.72,0,450,450,705,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.1128,-1.0593,-0.7794,1.3255,-1.5513,415000
1,90.4,82.6,2,1,75.8,0,615,520,695,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.0192,-1.8189,400000
1,87.2,77.8,2,1,69.48,0,585,605,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,-0.1232,-2.2308,-0.0552,-1.8278,360000
1,85.0,79.0,2,1,71.0,1,660,535,500,0.622642915849938,455,-1,407,-1,-1,-1,-1,-0.159,0.5454,0.7785,-0.6147,0.2889,200000
1,84.0,81.0,2,1,67.0,1,640,395,310,0.328746378624932,405,-1,-1,346,-1,-1,-1,0.2718,1.2114,0.9322,1.0333,-0.2859,275000
1,83.67,73.67,2,1,72.7,0,645,495,615,0.538386892985096,375,333,-1,-1,-1,-1,-1,-0.2628,0.8128,1.3977,1.0024,1.1343,900000
1,86.8,83.6,1,1,81.0,0,685,645,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,1.2114,0.6248,0.0192,0.0973,315000
2,84.8,78.66,2,1,69.47,0,435,565,455,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.0464,0.1888,0.672,0.7673,0.5024,420000
1,79.4,86.0,2,1,74.5,1,515,345,545,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2009,-0.1232,-0.7794,-0.0552,-0.4455,530000
1,82.6,86.6,2,1,74.24,1,475,485,355,0.493596387301038,485,324,-1,-1,-1,-1,-1,-0.5899,0.5454,-0.4511,1.2869,-0.6692,320000
1,71.8,73.0,2,1,76.0,0,630,605,545,0.486747008438193,525,-1,376,-1,-1,-1,-1,0.7027,-0.4536,1.2396,-0.6147,1.4386,345000
1,69.5,72.0,2,2,68.15,1,515,465,495,0.952245572924303,585,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.3817,0.8848,-0.4455,240000
1,70.0,56.0,2,1,54.0,1,615,580,405,0.842248322257836,515,-1,469,-1,-1,-1,-1,-0.7335,0.8784,0.3174,-1.6289,-0.2859,340000
1,83.4,78.6,2,1,71.2,0,554,505,545,0.229481754911755,265,266,-1,-1,-1,-1,-1,1.4374,0.9688,1.3977,0.4148,1.4502,410000
2,96.48,82.0,2,1,76.0,1,590,525,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.4155,-0.6201,-1.0659,-2.643,-1.4356,550000
1,65.0,66.0,2,1,64.0,0,515,565,554,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.1888,-1.2148,-0.5253,1.1343,450000
2,75.0,66.8,2,1,68.5,0,370,470,260,0.0531603052826837,385,196,-1,-1,-1,-1,-1,1.1336,1.7109,0.1637,0.7798,0.4805,200000
2,73.83,72.0,2,2,72.0,0,485,375,445,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,0.3817,0.6498,-0.7615,100000
2,91.8,94.9,2,1,75.0,0,580,555,405,0.144789889482462,465,-1,284,-1,-1,-1,-1,0.4155,-0.2871,-0.6048,-1.2486,-0.8608,275000
1,75.46,75.5,2,1,60.99,0,360,495,500,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.5591,-0.6201,0.6248,-0.4879,0.0973,205000
2,71.0,74.0,1,2,88.0,0,505,385,475,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.3555,-0.7473,-1.0697,-2.0529,-1.3934,450000
1,70.6,81.6,2,1,81.8,1,675,545,680,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.0154,-1.6191,-1.6807,1.9207,1.0554,500000
1,91.6,91.6,2,1,73.7,0,495,545,565,0.735795709224656,475,500,-1,-1,-1,-1,-1,-0.7264,-0.7473,-0.0537,-0.1727,-0.8799,410000
1,89.5,92.2,2,1,75.12,1,545,580,795,0.942116551485008,575,-1,-1,-1,-1,-1,-1,0.1282,1.3779,1.3933,-2.136,1.0554,300000
1,75.2,84.6,2,1,68.8,0,415,545,545,0.654107474545933,-1,-1,-1,420,-1,-1,-1,-0.5899,-1.9521,-1.0659,0.9066,-0.8608,295000
1,70.8,73.0,2,1,78.9,0,370,645,695,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-0.7585,1.5404,-2.0105,220000
1,65.17,70.2,2,1,65.66,0,335,395,455,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.1623,-0.4353,0.9623,1.32552999999999,0.1864,180000
1,72.5,73.0,2,1,72.54,0,250,510,485,0.124502074009537,445,233,-1,-1,-1,-1,-1,-0.7335,0.2124,1.0859,-0.7415,1.0554,165000
2,87.0,91.5,2,1,77.8,1,615,520,500,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.2009,0.9688,0.7083,-0.8778,-0.1295,350000
1,83.0,80.1,2,1,77.5,1,465,545,415,0.910770164246022,375,433,-1,-1,-1,286,-1,0.1623,0.3448,-0.344,0.0035,-0.1295,395000
1,83.6,74.8,2,1,88.6,1,645,615,445,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.7264,0.0328,-1.0697,0.17983,-0.0506,400000
1,72.0,67.0,2,1,57.5,1,520,570,515,0.842248322257836,525,-1,469,-1,-1,-1,-1,1.1336,0.0459,0.6248,-1.6289,0.2889,400000
1,77.8,75.9,2,1,69.72,0,655,485,605,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.3555,0.1888,0.8171,-0.0552,-0.4455,400000
1,76.8,67.2,2,1,60.08,0,525,365,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.0464,0.1498,-0.1626,0.5323,-0.4455,350000
2,81.7,77.4,2,1,60.0,0,535,435,390,0.486747008438193,475,-1,376,-1,-1,-1,-1,0.4155,-0.1206,1.7007,-1.7556,0.2889,140000
2,87.0,60.0,2,1,77.22,0,520,620,470,0.744758354008939,505,-1,438,-1,-1,-1,-1,0.99,1.5444,1.547,-1.3753,1.0554,300000
1,72.4,73.6,2,1,71.54,1,575,545,505,0.990008756723898,655,-1,-1,-1,-1,-1,-1,-0.7264,0.6568,-0.7794,-0.5253,-2.0253,560000
1,81.2,75.4,1,1,74.1,0,495,595,625,0.911395278391328,685,-1,500,-1,-1,-1,-1,-1.0208,-1.1196,-0.6048,0.5262,0.2889,335000
2,70.0,65.0,2,1,78.0,1,495,545,445,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.3599,-0.87777,-0.6035,470000
1,77.0,66.8,2,1,78.0,0,465,525,645,0.783303536670298,275,388,253,-1,-1,-1,-1,-0.5899,0.0459,-1.8344,1.0333,0.8637,325000
1,69.0,71.0,2,1,55.45,0,365,495,375,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.4173,-0.7473,0.5269,0.7673,-0.2875,265000
1,93.0,84.4,2,1,67.44,0,570,545,650,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.4517,-1.4526,-0.7585,0.7798,-1.6273,120000
1,78.8,80.0,2,1,70.02,0,650,535,635,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2718,0.5454,0.4711,-0.2344,0.2889,180000
1,86.16,89.0,2,1,77.0,0,605,425,355,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-1.1218,1.247,365000
1,83.46,74.0,2,2,83.2,0,545,555,554,0.99405087195167,675,-1,-1,-1,-1,-1,-1,-2.7357,1.2808,1.1074,-1.8179,-0.9194,650000
1,51.42,55.44,2,2,67.0,0,345,470,400,0.486747008438193,455,-1,376,-1,-1,-1,-1,1.8517,0.7119,-1.9881,-0.6147,-0.4776,120000
2,78.8,88.9,2,1,65.8,1,455,455,585,0.376059586651545,355,300,-1,-1,-1,-1,-1,-1.8083,-0.1232,0.3817,-0.5253,-0.4455,120000
1,77.5,86.0,1,2,67.4,0,345,455,435,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.3836,0.7135,0.0914,0.1477,-1.0458,650000
1,77.5,83.2,2,1,78.39,0,440,415,385,0.112139438207403,-1,228,-1,-1,-1,206,-1,-1.308,-1.6191,0.01,-0.1076,-2.0105,180000
1,77.8,58.8,2,1,73.3,0,425,465,515,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,0.1498,-0.2714,0.2973,-0.4455,300000
2,89.0,89.2,2,1,79.43,0,575,575,525,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.8083,-0.2793,-0.344,1.76613,0.3444,300000
1,88.4,75.5,2,1,80.42,0,545,630,545,0.493596387301038,475,324,-1,-1,-1,-1,-1,-1.1644,-1.6191,-0.7585,0.653,-0.6692,580000
1,88.0,80.4,2,1,87.65,0,565,645,615,0.996570552064879,695,-1,-1,-1,-1,-1,-1,0.2009,0.0328,-0.9245,0.2973,-0.1295,35000
1,79.4,68.3,2,1,76.0,0,590,510,470,0.744758354008939,415,-1,438,-1,-1,-1,-1,-0.3027,-0.4536,0.3174,1.0333,-0.4776,340000
1,89.33,97.0,2,1,79.0,0,515,555,655,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.8578,0.0328,-0.1988,-0.26087,-0.2875,380000
1,83.0,82.0,2,1,71.0,1,425,465,470,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,0.1637,1.0333,-0.2859,430000
2,88.57,91.0,2,1,76.32,0,650,695,705,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.4173,-0.0842,-0.598,-0.7603,-0.6035,930000
1,66.6,55.8,2,2,63.0,0,375,375,385,0.600057182338341,435,366,-1,-1,-1,-1,-1,-0.1082,1.1248,1.5428,-1.1128,0.9763,120000
2,85.8,65.8,2,1,69.7,0,615,630,750,0.622642915849938,485,-1,407,-1,-1,-1,-1,0.8463,1.0449,0.01,-0.2344,0.4805,340000
1,72.2,76.8,2,1,73.6,0,475,400,510,0.356536487724475,465,-1,346,-1,-1,-1,-1,0.99,1.0449,0.4711,-0.4879,0.6721,145000
1,68.0,72.0,2,1,73.0,0,475,520,575,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.3027,0.8784,-0.2974,-0.6147,0.0973,500000
1,86.0,94.4,2,1,73.75,1,500,410,455,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.0659,-0.7415,-0.2859,220000
1,81.0,86.0,2,1,74.15,0,520,625,630,0.978799292641428,615,-1,561,-1,-1,-1,-1,-1.0208,-0.2871,0.6248,-0.995,-0.4776,300000
1,75.0,73.0,2,1,66.0,0,360,400,575,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.5262,-0.0943,120000
2,81.3,82.9,2,1,91.0,0,685,670,720,0.911395278391328,525,-1,500,-1,-1,-1,-1,0.8463,-0.2871,-0.1437,0.3995,0.0973,180000
1,80.13,80.2,2,1,64.91,0,570,640,665,0.960603251997053,-1,466,-1,-1,-1,-1,-1,-1.7389,0.0459,-1.0659,1.5404,-0.2859,95000
1,86.6,77.6,2,1,65.57,0,605,545,565,0.86262547474376,524,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,0.2366,-0.5253,-0.2875,645000
1,65.16,60.01,2,1,71.52,0,505,485,585,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,0.672,-0.6428,0.5024,280000
1,66.6,68.6,2,1,60.22,0,425,595,475,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-0.4173,0.3448,0.0914,-0.4078,0.6603,120000
1,75.0,60.0,2,1,66.0,0,380,545,460,0.356536487724475,395,-1,346,-1,-1,-1,-1,-0.8772,-1.1196,-1.0659,-1.2486,-1.4356,145000
1,84.0,82.53,2,1,66.0,0,565,435,555,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.2828,0.8518,-0.1626,-0.05527,0.5024,655000
1,70.27,85.67,2,1,75.0,0,325,345,405,0.490636955889964,395,200,-1,383,-1,-1,-1,-0.2628,0.5008,-1.0334,0.884829999999999,-0.4455,100000
1,93.44,60.33,2,1,58.0,0,675,425,470,0.144789889482462,505,-1,284,-1,-1,-1,-1,-0.3027,-1.7856,0.9322,-0.8682,-0.0943,300000
1,73.6,66.6,2,1,76.0,0,395,465,500,0.486747008438193,445,-1,376,-1,-1,-1,-1,0.2718,1.3779,1.2396,0.1459,0.2889,180000
1,83.0,64.0,2,1,72.0,0,675,455,515,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2009,1.1248,-0.1988,-0.2902,-0.168999999999999,425000
1,83.2,72.2,2,1,64.09,1,575,605,565,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,1.5928,0.3817,-0.6428,0.6603,320000
1,85.2,64.0,2,1,69.0,0,450,435,470,0.0800552813405495,465,-1,253,-1,-1,-1,-1,0.8463,1.3779,0.9322,-0.3612,0.6721,240000
2,88.0,81.0,2,1,78.5,1,450,535,415,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-1.1644,-1.2861,-0.7585,-0.2344,1.4386,100000
1,78.67,73.6,2,1,61.42,0,685,435,560,0.59828069148683,-1,-1,-1,407,-1,-1,-1,-0.5899,-0.2871,-0.8703,0.9066,-0.2511,420000
1,72.0,68.4,2,1,67.84,0,650,470,680,0.998876108102859,635,-1,653,-1,-1,-1,-1,-0.159,-0.1206,-0.1437,-1.6289,0.2889,315000
1,70.0,65.0,2,1,66.0,0,405,470,545,-1.0,-1,-1,-1,-1,-1,-1,-1,0.4155,0.3789,-0.9122,-1.1218,-0.8608,325000
2,78.0,80.0,2,1,79.0,1,640,510,310,-1.0,465,-1,376,-1,-1,-1,-1,0.1282,1.3779,0.7785,-1.8824,-0.2859,105000
2,73.6,62.66,2,1,72.22,1,415,385,365,0.793580614548506,495,-1,-1,-1,-1,-1,-1,1.4374,0.9688,0.3817,0.8848,-0.0506,400000
1,62.2,68.2,2,1,60.12,0,545,450,340,0.694479327708463,465,366,-1,-1,-1,-1,-1,0.2718,0.5454,0.9322,0.653,-0.0943,180000
1,67.0,73.0,2,1,64.7,0,655,445,525,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-0.7264,1.4368,0.2366,0.2973,-0.4455,300000
2,76.0,72.0,2,1,70.0,1,685,420,390,0.622642915849938,445,-1,407,-1,-1,-1,-1,1.5644,0.7119,-0.4511,-1.2486,-1.4356,200000
1,61.2,50.0,2,1,69.48,1,535,555,530,0.783303536670298,425,388,-1,-1,-1,-1,-1,1.4208,0.8784,1.2396,-0.4879,-0.6692,910000
1,54.0,49.0,2,1,62.0,0,510,390,265,0.21678548596901,325,-1,-1,-1,-1,-1,-1,-1.1128,-0.5913,-1.2148,2.7356,0.3444,360000
1,87.6,86.4,2,1,73.12,0,325,325,405,0.21678548596901,325,-1,-1,-1,-1,-1,-1,-1.9629,-0.0842,-0.598,1.00233,-0.2875,160000
1,83.0,78.8,1,1,71.14,0,675,620,795,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.159,-0.4536,0.3174,0.1459,-1.0524,450000
2,74.0,75.0,2,1,75.0,0,395,460,225,0.486747008438193,545,-1,376,-1,-1,-1,-1,1.1336,-0.2871,0.1357,-0.6147,1.4003,300000
1,79.0,76.4,2,1,65.0,0,605,510,515,-1.0,345,-1,346,-1,-1,-1,-1,1.7081,0.8784,1.547,-1.6289,-0.0943,310000
1,72.5,85.9,2,1,72.24,0,395,420,535,-1.0,535,-1,376,-1,-1,-1,-1,0.7027,1.0449,0.1637,-0.6147,0.2889,240000
2,79.0,75.69,1,1,67.6,0,510,545,570,0.486747008438193,555,-1,376,-1,-1,-1,-1,0.4155,1.2114,0.3174,0.0192,1.6302,180000
2,80.33,86.9,2,1,71.02,0,365,515,375,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.6178,-0.2714,-0.8778,0.0284,265000
1,86.6,80.9,2,1,76.6,1,570,510,635,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.99,1.5444,-0.1437,-1.7556,0.8637,350000
1,84.16,73.4,2,1,73.3,0,510,475,545,0.977066467141653,-1,-1,-1,561,-1,-1,-1,-0.0154,-0.6201,0.3174,1.9207,-0.0943,280000
1,76.0,74.0,2,1,71.48,1,395,385,315,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.6646,0.5008,0.672,-0.9953,0.5024,210000
1,74.4,69.9,2,1,63.0,0,495,585,545,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,1.1248,0.672,0.2973,0.3444,230000
1,71.2,63.4,1,1,70.83,1,520,425,485,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.8772,0.0459,0.6248,1.794,-0.2859,350000
1,73.37,61.57,2,1,76.0,1,545,445,510,0.356536487724475,345,-1,346,-1,-1,-1,-1,0.8463,0.2124,0.01,0.3995,0.2889,100000
1,78.0,83.0,1,1,81.8,0,715,535,635,0.995464718630865,685,-1,-1,-1,-1,-1,-1,-0.5719,0.9688,0.672,-0.5253,-0.6035,460000
1,83.2,80.33,2,1,63.0,0,615,595,565,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.4992,0.0328,-0.1988,0.1798,0.0284,450000
2,84.4,67.4,2,1,67.6,0,625,620,635,0.557389505646088,445,-1,-1,-1,420,-1,-1,1.4208,1.3779,0.1637,-0.2344,0.4805,180000
1,79.5,77.8,2,1,69.88,0,535,404,535,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,-0.0537,-0.5253,0.8183,350000
2,85.67,75.67,2,1,66.67,0,464,475,445,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.51,0.1888,-0.344,0.0623,0.3444,250000
1,89.0,89.6,2,1,73.33,0,605,570,635,0.837620725714257,-1,-1,-1,-1,500,-1,-1,0.2718,-1.4526,-2.1418,0.3995,-0.6692,310000
1,78.66,64.88,2,1,73.0,0,500,495,485,0.23780283983757,345,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.4711,0.0192,1.247,240000
2,79.6,67.6,2,1,71.2,0,625,460,575,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.7027,1.5444,0.1637,-0.7415,0.8637,210000
2,69.54,64.43,2,1,63.0,0,485,520,355,0.308400582860308,355,-1,-1,-1,-1,-1,-1,1.7465,1.9048,0.672,-0.2902,1.2528,350000
1,80.8,62.2,1,1,73.12,1,445,485,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,1.2056,1.9048,-0.7794,-1.49467,-0.4455,300000
2,81.0,77.8,2,1,65.35,0,535,510,390,0.207392169717661,-1,260,-1,-1,-1,260,-1,-1.1644,-0.9531,0.01,-0.7415,-0.8608,145000
1,58.9,65.25,2,2,71.7,0,345,335,405,0.143256541032196,295,-1,-1,-1,-1,-1,-1,-1.3447,-1.2153,1.1074,0.0623,0.6603,110000
1,80.0,60.0,2,1,61.0,0,530,425,370,0.486747008438193,345,-1,376,-1,-1,-1,-1,-0.3027,-0.7866,0.4711,0.1459,-1.4356,300000
1,60.0,71.0,1,1,73.4,0,555,515,635,-1.0,125,333,-1,-1,-1,-1,-1,-0.2628,0.0328,-0.1988,-0.9953,0.3444,570000
2,83.2,71.8,2,1,76.18,1,510,665,635,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-1.1128,0.0328,-0.9245,0.6204,-0.9194,300000
2,86.0,80.0,2,1,80.7,1,475,445,425,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.6924,-0.9033,-0.7794,0.7967,-1.2354,205000
1,76.4,68.8,2,1,80.2,1,665,615,605,-1.0,515,-1,-1,-1,-1,-1,-1,0.1282,-0.4536,-1.0659,-0.995,0.2889,325000
2,94.0,94.75,2,1,89.0,0,545,425,470,0.557389505646088,435,-1,-1,-1,420,-1,-1,0.4155,0.8784,1.2396,-0.8682,0.8637,305000
1,60.0,72.0,2,1,76.0,0,350,435,430,-1.0,-1,-1,-1,-1,-1,-1,-1,0.99,1.2114,2.008,-0.2344,1.0554,220000
2,92.6,94.6,1,1,83.0,0,710,640,650,0.486747008438193,675,-1,376,-1,-1,-1,-1,-0.7335,-0.4536,0.6248,0.5262,-0.4776,655000
1,76.0,86.0,2,1,72.0,1,510,400,440,0.0185409416754305,465,-1,192,-1,-1,-1,-1,-0.5899,-1.4526,2.008,2.6814,1.247,120000
1,81.2,80.7,2,1,74.3,0,500,460,235,0.23780283983757,385,-1,315,-1,-1,-1,-1,1.8517,1.2114,-0.4511,-1.8824,-0.4776,215000
1,81.2,66.8,2,1,77.6,0,525,605,535,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,0.0328,-0.4891,0.5323,0.0284,400000
1,77.0,66.0,2,1,78.0,1,580,530,465,0.0622212912369296,405,-1,-1,-1,260,-1,-1,0.8463,1.2114,1.2396,-0.8682,0.6721,335000
2,68.4,68.0,2,1,58.79,0,415,565,415,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.1988,-0.8778,-0.2875,160000
1,76.0,73.0,2,1,78.7,0,385,475,305,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.2009,0.0328,0.3817,-0.5253,0.0284,150000
2,75.6,81.3,2,1,76.56,0,555,415,515,0.793580614548506,495,-1,-1,-1,-1,-1,-1,1.1336,-0.1206,-1.527,-0.4879,1.4386,100000
2,82.0,76.6,2,1,82.0,0,520,475,560,0.493596387301038,-1,324,-1,-1,-1,313,-1,0.7027,0.2124,-1.6807,0.7798,0.0973,145000
1,93.6,74.0,2,2,68.0,0,605,465,395,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.9737,1.1248,1.8331,-0.52527,0.7788,385000
1,74.16,66.0,2,1,74.64,0,500,570,465,0.744758354008939,335,-1,438,-1,-1,-1,-1,1.2772,0.2124,0.3174,-1.3753,0.6721,75000
1,67.5,80.4,2,1,76.0,0,630,545,620,0.911395278391328,505,-1,500,-1,-1,-1,-1,-0.0154,1.3779,0.6248,-1.3753,0.0973,400000
1,85.2,72.4,2,1,66.13,0,625,595,605,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-2.272,-0.5913,-2.6662,0.7673,0.1864,450000
1,71.0,71.0,2,1,77.0,0,555,585,625,0.98374996654107,635,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,0.2366,-0.2902,-1.2354,550000
1,73.67,80.0,2,1,80.3,0,605,645,810,0.98374996654107,635,-1,-1,-1,-1,-1,-1,1.7081,1.0449,0.6248,-2.0092,1.6302,480000
1,75.0,75.0,2,1,73.0,0,310,450,500,0.338786347219528,335,292,-1,-1,-1,-1,-1,-0.5899,-0.2871,0.6248,0.9066,-0.0943,220000
1,84.8,58.0,2,1,61.49,0,465,410,485,0.744758354008939,465,-1,438,-1,-1,-1,-1,1.5644,-0.1206,-0.2974,-1.5021,-0.0943,335000
1,88.0,72.0,2,1,71.0,1,490,675,680,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.7335,-0.7866,0.6248,1.5404,-1.0524,325000
1,65.16,63.0,2,1,62.02,0,495,535,544,0.694479327708463,-1,366,-1,-1,-1,313,-1,-0.1082,1.1248,-1.3599,-0.5253,0.3444,150000
2,69.2,87.4,2,1,76.9,0,415,435,415,-1.0,285,-1,-1,-1,-1,-1,-1,-1.308,-1.1196,-3.0639,-0.3612,-0.6692,115000
1,67.0,62.0,2,1,72.0,0,385,455,495,0.535862819499896,-1,-1,-1,393,-1,-1,-1,-1.4992,-0.2793,-0.344,-0.8778,-0.1295,1200000
1,87.0,83.0,2,1,73.8,0,425,465,625,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.6538,-0.2012,0.0552,1.70743,-0.1295,415000
1,69.0,62.0,2,1,80.0,0,545,545,725,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.4173,0.0328,-1.2148,1.0024,0.3444,180000
1,78.16,73.2,2,1,76.54,0,380,570,650,0.842248322257836,575,-1,469,-1,-1,-1,-1,0.4155,-0.4536,0.4711,-1.2486,-0.0943,525000
1,66.46,62.81,2,1,61.51,0,430,340,370,0.842248322257836,515,-1,469,-1,-1,-1,-1,1.5644,-0.1206,0.01,0.5262,0.6721,110000
1,80.4,81.8,2,1,71.6,1,645,635,665,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.7794,-0.4371,-0.9194,380000
1,70.1,52.0,2,1,58.59,1,405,410,355,0.607034038145014,295,-1,-1,409,-1,-1,-1,-0.7264,0.0328,-0.3803,1.8249,0.0284,170000
1,88.4,91.0,2,1,70.35,0,590,595,680,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.4155,1.2114,0.3174,-0.7415,0.6721,400000
1,52.0,65.8,2,1,64.8,0,250,315,220,0.976292560913216,375,484,-1,-1,-1,-1,-1,-1.5953,-0.2871,1.547,1.0333,-1.0524,200000
1,56.0,58.0,2,2,78.0,0,710,500,470,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.1282,0.0459,0.7785,2.1743,-0.6692,345000
2,75.0,56.0,2,1,72.0,0,365,485,435,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.51,-0.2793,1.2525,-0.6428,0.5024,200000
2,89.88,95.4,2,1,80.8,1,555,475,635,0.694479327708463,-1,366,-1,-1,-1,420,-1,0.3555,-0.2793,-0.6343,-0.2902,-0.2875,525000
1,70.0,70.0,2,1,70.0,0,405,390,325,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.5591,-0.2871,1.3933,2.0475,-0.0943,170000
1,75.0,60.13,2,1,67.57,0,525,460,390,0.783303536670298,-1,388,-1,-1,-1,292,-1,1.5644,0.0459,0.01,0.2727,0.8637,180000
1,81.4,91.25,2,1,75.0,0,395,390,280,0.336185066042399,-1,292,-1,-1,366,-1,-1,-1.0208,-0.7866,-0.9122,0.0192,-2.7769,150000
1,62.0,61.0,2,1,73.94,0,575,355,605,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,-0.1988,0.0623,-0.1295,400000
1,75.2,60.2,2,1,69.54,0,555,645,515,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.3447,0.3448,-0.7794,-0.6428,-0.1295,325000
1,77.0,71.0,2,1,72.34,0,465,555,650,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.3215,1.5928,1.3977,-1.1422,0.1864,360000
